Data Counter, Data Time, Angle, Counter, Left Encoder Counts, Right Encoder Counts, Bumper Byte, Desired Heading
2343, 73.240199, 14.807, 117.001, -28336, 13224, 00000000, 14.697768254167137
2344, 73.271665, 14.807, 118.125, -28336, 13224, 00000000, 14.697768254167137
2345, 73.302875, 14.807, 119.250, -28336, 13224, 00000000, 14.697768254167137
2346, 73.333930, 14.807, 120.375, -28336, 13224, 00000000, 14.697768254167137
2347, 73.365257, 14.807, 121.501, -28336, 13224, 00000000, 14.697768254167137
2348, 73.396588, 14.807, 122.623, -28336, 13224, 00000000, 14.697768254167137
2349, 73.427747, 14.807, 123.751, -28336, 13224, 00000000, 14.697768254167137
2350, 73.458977, 14.807, 124.876, -28336, 13224, 00000000, 14.697768254167137
2351, 73.490068, 14.807, 125.999, -28336, 13224, 00000000, 14.697768254167137
2352, 73.521538, 14.807, 127.127, -28336, 13224, 00000000, 14.697768254167137
2353, 73.552691, 14.807, 128.251, -28336, 13224, 00000000, 14.697768254167137
2354, 73.583721, 14.807, 129.373, -28336, 13224, 00000000, 14.697768254167137
2355, 73.615202, 14.807, 130.500, -28336, 13224, 00000000, 14.697768254167137
2356, 73.646213, 14.807, 131.626, -28336, 13224, 00000000, 14.697768254167137
2357, 73.677640, 14.807, 132.751, -28336, 13224, 00000000, 14.697768254167137
2358, 73.708843, 14.807, 133.877, -28336, 13224, 00000000, 14.697768254167137
2359, 73.739861, 14.807, 135.001, -28336, 13224, 00000000, 14.697768254167137
2360, 73.771315, 14.807, 136.125, -28336, 13224, 00000000, 14.697768254167137
2361, 73.802505, 14.807, 137.252, -28336, 13224, 00000000, 14.697768254167137
2362, 73.833841, 14.807, 138.375, -28336, 13224, 00000000, 14.697768254167137
2363, 73.865012, 14.807, 139.498, -28336, 13224, 00000000, 14.697768254167137
2364, 73.896109, 14.807, 140.623, -28336, 13224, 00000000, 14.697768254167137
2365, 73.927460, 14.807, 141.751, -28336, 13224, 00000000, 14.697768254167137
2366, 73.958658, 14.807, 142.874, -28336, 13224, 00000000, 14.697768254167137
2367, 73.989827, 14.807, 143.998, -28336, 13224, 00000000, 14.697768254167137
2368, 74.021219, 14.807, 145.124, -28336, 13224, 00000000, 14.697768254167137
2369, 74.052207, 14.807, 146.248, -28336, 13224, 00000000, 14.697768254167137
2370, 74.083674, 14.807, 147.375, -28336, 13224, 00000000, 14.697768254167137
2371, 74.114834, 14.807, 148.499, -28336, 13224, 00000000, 14.697768254167137
2372, 74.145968, 14.807, 149.626, -28336, 13224, 00000000, 14.697768254167137
2373, 74.177401, 14.807, 150.752, -28336, 13224, 00000000, 14.697768254167137
2374, 74.208591, 14.807, 151.876, -28336, 13224, 00000000, 14.697768254167137
2375, 74.239737, 14.807, 153.002, -28336, 13224, 00000000, 14.697768254167137
2376, 74.270961, 14.807, 154.125, -28336, 13224, 00000000, 14.697768254167137
2377, 74.302079, 14.807, 155.249, -28336, 13224, 00000000, 14.697768254167137
2378, 74.333438, 14.807, 156.374, -28336, 13224, 00000000, 14.697768254167137
2379, 74.364670, 14.807, 157.499, -28336, 13224, 00000000, 14.697768254167137
2380, 74.395817, 14.807, 158.624, -28336, 13224, 00000000, 14.697768254167137
2381, 74.427201, 14.807, 159.748, -28336, 13224, 00000000, 14.697768254167137
2382, 74.458211, 14.807, 160.876, -28336, 13224, 00000000, 14.697768254167137
2383, 74.489650, 14.807, 161.998, -28336, 13224, 00000000, 14.697768254167137
2384, 74.520908, 14.807, 163.124, -28336, 13224, 00000000, 14.697768254167137
2385, 74.552010, 14.807, 164.252, -28336, 13224, 00000000, 14.697768254167137
2386, 74.583338, 14.807, 165.376, -28336, 13224, 00000000, 14.697768254167137
2387, 74.614513, 14.807, 166.500, -28336, 13224, 00000000, 14.697768254167137
2388, 74.645763, 14.807, 167.627, -28336, 13224, 00000000, 14.697768254167137
2389, 74.677042, 14.807, 168.750, -28336, 13224, 00000000, 14.697768254167137
2390, 74.708165, 14.807, 169.876, -28336, 13224, 00000000, 14.697768254167137
2391, 74.739455, 14.807, 170.999, -28336, 13224, 00000000, 14.697768254167137
2392, 74.770745, 14.807, 172.126, -28336, 13224, 00000000, 14.697768254167137
2393, 74.801829, 14.807, 173.248, -28336, 13224, 00000000, 14.697768254167137
2394, 74.833149, 14.807, 174.377, -28336, 13224, 00000000, 14.697768254167137
2395, 74.864275, 14.807, 175.502, -28336, 13224, 00000000, 14.697768254167137
2396, 74.895755, 14.807, 176.624, -28336, 13224, 00000000, 14.697768254167137
2397, 74.926954, 14.807, 177.748, -28336, 13224, 00000000, 14.697768254167137
2398, 74.957974, 14.807, 178.874, -28336, 13224, 00000000, 14.697768254167137
2399, 74.989319, 14.807, 180.000, -28336, 13224, 00000000, 14.697768254167137
2400, 75.020521, 14.807, 181.123, -28336, 13224, 00000000, 14.697768254167137
2401, 75.051805, 14.807, 182.250, -28336, 13224, 00000000, 14.697768254167137
2402, 75.083053, 14.807, 183.375, -28336, 13224, 00000000, 14.697768254167137
2403, 75.114155, 14.807, 184.498, -28336, 13224, 00000000, 14.697768254167137
2404, 75.145553, 14.807, 185.625, -28336, 13224, 00000000, 14.697768254167137
2405, 75.176776, 14.807, 186.748, -28336, 13224, 00000000, 14.697768254167137
2406, 75.207843, 14.807, 187.877, -28336, 13224, 00000000, 14.697768254167137
2407, 75.239218, 14.807, 188.999, -28336, 13224, 00000000, 14.697768254167137
2408, 75.270226, 14.807, 190.124, -28336, 13224, 00000000, 14.697768254167137
2409, 75.301611, 14.807, 191.250, -28336, 13224, 00000000, 14.697768254167137
2410, 75.332932, 14.807, 192.373, -28336, 13224, 00000000, 14.697768254167137
2411, 75.363908, 14.807, 193.500, -28336, 13224, 00000000, 14.697768254167137
2412, 75.395394, 14.807, 194.628, -28336, 13224, 00000000, 14.697768254167137
2413, 75.426656, 14.807, 195.752, -28336, 13224, 00000000, 14.697768254167137
2414, 75.457767, 14.807, 196.875, -28336, 13224, 00000000, 14.697768254167137
2415, 75.489187, 14.807, 197.999, -28336, 13224, 00000000, 14.697768254167137
2416, 75.520132, 14.807, 199.123, -28336, 13224, 00000000, 14.697768254167137
2417, 75.551545, 14.807, 200.249, -28336, 13224, 00000000, 14.697768254167137
2418, 75.582737, 14.807, 201.376, -28336, 13224, 00000000, 14.697768254167137
2419, 75.613774, 14.807, 202.499, -28336, 13224, 00000000, 14.697768254167137
2420, 75.645204, 14.807, 203.627, -28336, 13224, 00000000, 14.697768254167137
2421, 75.676271, 14.807, 204.752, -28336, 13224, 00000000, 14.697768254167137
2422, 75.707663, 14.807, 205.873, -28336, 13224, 00000000, 14.697768254167137
2423, 75.738890, 14.807, 207.002, -28336, 13224, 00000000, 14.697768254167137
2424, 75.770035, 14.807, 208.125, -28336, 13224, 00000000, 14.697768254167137
2425, 75.801394, 14.807, 209.251, -28336, 13224, 00000000, 14.697768254167137
2426, 75.832572, 14.807, 210.375, -28336, 13224, 00000000, 14.697768254167137
2427, 75.863724, 14.807, 211.501, -28336, 13224, 00000000, 14.697768254167137
2428, 75.895127, 14.807, 212.620, -28336, 13224, 00000000, 14.697768254167137
2429, 75.926103, 14.807, 213.753, -28336, 13224, 00000000, 14.697768254167137
2430, 75.957537, 14.807, 214.875, -28336, 13224, 00000000, 14.697768254167137
2431, 75.988828, 14.807, 215.998, -28336, 13224, 00000000, 14.697768254167137
2432, 76.019826, 14.807, 217.127, -28336, 13224, 00000000, 14.697768254167137
2433, 76.051262, 14.807, 218.249, -28336, 13224, 00000000, 14.697768254167137
2434, 76.082242, 14.807, 219.375, -28336, 13224, 00000000, 14.697768254167137
2435, 76.113755, 14.807, 220.500, -28336, 13224, 00000000, 14.697768254167137
2436, 76.144983, 14.807, 221.627, -28336, 13224, 00000000, 14.697768254167137
2437, 76.176034, 14.807, 222.750, -28336, 13224, 00000000, 14.697768254167137
2438, 76.207466, 14.807, 223.874, -28336, 13224, 00000000, 14.697768254167137
2439, 76.238685, 14.807, 224.998, -28336, 13224, 00000000, 14.697768254167137
2440, 76.269743, 14.807, 226.125, -28336, 13224, 00000000, 14.697768254167137
2441, 76.301123, 14.807, 227.251, -28336, 13224, 00000000, 14.697768254167137
2442, 76.332117, 14.807, 228.376, -28336, 13224, 00000000, 14.697768254167137
2443, 76.363573, 14.807, 229.498, -28336, 13224, 00000000, 14.697768254167137
2444, 76.394829, 14.807, 230.626, -28336, 13224, 00000000, 14.697768254167137
2445, 76.425824, 14.807, 231.752, -28336, 13224, 00000000, 14.697768254167137
2446, 76.457301, 14.807, 232.877, -28336, 13224, 00000000, 14.697768254167137
2447, 76.488459, 14.807, 233.999, -28336, 13224, 00000000, 14.697768254167137
2448, 76.519767, 14.807, 235.127, -28336, 13224, 00000000, 14.697768254167137
2449, 76.550935, 14.807, 236.248, -28336, 13224, 00000000, 14.697768254167137
2450, 76.582024, 14.807, 237.376, -28336, 13224, 00000000, 14.697768254167137
2451, 76.613387, 14.807, 238.500, -28336, 13224, 00000000, 14.697768254167137
2452, 76.644681, 14.807, 239.623, -28336, 13224, 00000000, 14.697768254167137
2453, 76.675667, 14.807, 240.752, -28336, 13224, 00000000, 14.697768254167137
2454, 76.707147, 14.807, 241.876, -28336, 13224, 00000000, 14.697768254167137
2455, 76.738140, 14.807, 242.999, -28336, 13224, 00000000, 14.697768254167137
2456, 76.769627, 14.807, 244.125, -28336, 13224, 00000000, 14.697768254167137
2457, 76.800746, 14.807, 245.250, -28336, 13224, 00000000, 14.697768254167137
2458, 76.831876, 14.807, 246.373, -28336, 13224, 00000000, 14.697768254167137
2459, 76.863290, 14.807, 247.499, -28336, 13224, 00000000, 14.697768254167137
2460, 76.894520, 14.807, 248.624, -28336, 13224, 00000000, 14.697768254167137
2461, 76.925683, 14.807, 249.749, -28336, 13224, 00000000, 14.697768254167137
2462, 76.956977, 14.807, 250.875, -28336, 13224, 00000000, 14.697768254167137
2463, 76.987997, 14.807, 252.002, -28336, 13224, 00000000, 14.697768254167137
2464, 77.019376, 14.807, 253.123, -28336, 13224, 00000000, 14.697768254167137
2465, 77.050681, 14.807, 254.251, -28336, 13224, 00000000, 14.697768254167137
2466, 77.081721, 14.807, 255.373, -28336, 13224, 00000000, 14.697768254167137
2467, 77.113230, 14.807, 256.501, -28336, 13224, 00000000, 14.697768254167137
2468, 77.144204, 14.807, 257.623, -28336, 13224, 00000000, 14.697768254167137
2469, 77.175584, 14.807, 258.749, -28336, 13224, 00000000, 14.697768254167137
2470, 77.206852, 14.807, 259.873, -28336, 13224, 00000000, 14.697768254167137
2471, 77.237837, 14.807, 261.001, -28336, 13224, 00000000, 14.697768254167137
2472, 77.269320, 14.807, 262.125, -28336, 13224, 00000000, 14.697768254167137
2473, 77.300539, 14.807, 263.250, -28336, 13224, 00000000, 14.697768254167137
2474, 77.331722, 14.807, 264.377, -28336, 13224, 00000000, 14.697768254167137
2475, 77.363011, 14.807, 265.502, -28336, 13224, 00000000, 14.697768254167137
2476, 77.394049, 14.807, 266.625, -28336, 13224, 00000000, 14.697768254167137
2477, 77.425479, 14.807, 267.750, -28336, 13224, 00000000, 14.697768254167137
2478, 77.456636, 14.807, 268.873, -28336, 13224, 00000000, 14.697768254167137
2479, 77.487765, 14.807, 270.000, -28336, 13224, 00000000, 14.697768254167137
2480, 77.519116, 14.807, 271.123, -28336, 13224, 00000000, 14.697768254167137
2481, 77.550207, 14.807, 272.248, -28336, 13224, 00000000, 14.697768254167137
2482, 77.581562, 14.807, 273.374, -28336, 13224, 00000000, 14.697768254167137
2483, 77.612835, 14.807, 274.499, -28336, 13224, 00000000, 14.697768254167137
2484, 77.643860, 14.807, 275.625, -28336, 13224, 00000000, 14.697768254167137
2485, 77.675273, 14.807, 276.751, -28336, 13224, 00000000, 14.697768254167137
2486, 77.706593, 14.807, 277.877, -28336, 13224, 00000000, 14.697768254167137
2487, 77.737789, 14.807, 279.000, -28336, 13224, 00000000, 14.697768254167137
2488, 77.769023, 14.807, 280.127, -28336, 13224, 00000000, 14.697768254167137
2489, 77.800021, 14.807, 281.251, -28336, 13224, 00000000, 14.697768254167137
2490, 77.831467, 14.807, 282.377, -28336, 13224, 00000000, 14.697768254167137
2491, 77.862661, 14.807, 283.502, -28336, 13224, 00000000, 14.697768254167137
2492, 77.893804, 14.807, 284.623, -28336, 13224, 00000000, 14.697768254167137
2493, 77.925128, 14.807, 285.753, -28336, 13224, 00000000, 14.697768254167137
2494, 77.956229, 14.807, 286.876, -28336, 13224, 00000000, 14.697768254167137
2495, 77.987687, 14.807, 287.999, -28336, 13224, 00000000, 14.697768254167137
2496, 78.018931, 14.807, 289.126, -28336, 13224, 00000000, 14.697768254167137
2497, 78.049897, 14.807, 290.251, -28336, 13224, 00000000, 14.697768254167137
2498, 78.081267, 14.807, 291.376, -28336, 13224, 00000000, 14.697768254167137
2499, 78.112510, 14.807, 292.500, -28336, 13224, 00000000, 14.697768254167137
2500, 78.143731, 14.807, 293.624, -28336, 13224, 00000000, 14.697768254167137
2501, 78.175087, 14.807, 294.752, -28336, 13224, 00000000, 14.697768254167137
2502, 78.206025, 14.807, 295.874, -28336, 13224, 00000000, 14.697768254167137
2503, 78.237435, 14.807, 297.002, -28336, 13224, 00000000, 14.697768254167137
2504, 78.268727, 14.807, 298.123, -28336, 13224, 00000000, 14.697768254167137
2505, 78.299730, 14.807, 299.250, -28336, 13224, 00000000, 14.697768254167137
2506, 78.331141, 14.807, 300.377, -28336, 13224, 00000000, 14.697768254167137
2507, 78.362242, 14.807, 301.502, -28336, 13224, 00000000, 14.697768254167137
2508, 78.393605, 14.807, 302.624, -28336, 13224, 00000000, 14.697768254167137
2509, 78.424829, 14.807, 303.749, -28336, 13224, 00000000, 14.697768254167137
2510, 78.455913, 14.807, 304.875, -28336, 13224, 00000000, 14.697768254167137
2511, 78.487355, 14.807, 305.998, -28336, 13224, 00000000, 14.697768254167137
2512, 78.518608, 14.807, 307.124, -28336, 13224, 00000000, 14.697768254167137
2513, 78.549843, 14.807, 308.251, -28336, 13224, 00000000, 14.697768254167137
2514, 78.581024, 14.807, 309.377, -28336, 13224, 00000000, 14.697768254167137
2515, 78.612088, 14.807, 310.501, -28336, 13224, 00000000, 14.697768254167137
2516, 78.643476, 14.807, 311.623, -28336, 13224, 00000000, 14.697768254167137
2517, 78.674681, 14.807, 312.750, -28336, 13224, 00000000, 14.697768254167137
2518, 78.705811, 14.807, 313.874, -28336, 13224, 00000000, 14.697768254167137
2519, 78.737256, 14.807, 314.999, -28336, 13224, 00000000, 14.697768254167137
2520, 78.768209, 14.807, 316.125, -28336, 13224, 00000000, 14.697768254167137
2521, 78.799638, 14.807, 317.252, -28336, 13224, 00000000, 14.697768254167137
2522, 78.830961, 14.807, 318.377, -28336, 13224, 00000000, 14.697768254167137
2523, 78.861992, 14.807, 319.499, -28336, 13224, 00000000, 14.697768254167137
2524, 78.893388, 14.807, 320.626, -28336, 13224, 00000000, 14.697768254167137
2525, 78.924526, 14.807, 321.753, -28336, 13224, 00000000, 14.697768254167137
2526, 78.955800, 14.807, 322.877, -28336, 13224, 00000000, 14.697768254167137
2527, 78.987087, 14.807, 324.001, -28336, 13224, 00000000, 14.697768254167137
2528, 79.018075, 14.807, 325.124, -28336, 13224, 00000000, 14.697768254167137
2529, 79.049541, 14.807, 326.249, -28336, 13224, 00000000, 14.697768254167137
2530, 79.080786, 14.807, 327.376, -28336, 13224, 00000000, 14.697768254167137
2531, 79.111776, 14.807, 328.499, -28336, 13224, 00000000, 14.697768254167137
2532, 79.143267, 14.807, 329.627, -28336, 13224, 00000000, 14.697768254167137
2533, 79.174223, 14.807, 330.749, -28336, 13224, 00000000, 14.697768254167137
2534, 79.205738, 14.807, 331.877, -28336, 13224, 00000000, 14.697768254167137
2535, 79.236976, 14.807, 333.002, -28336, 13224, 00000000, 14.697768254167137
2536, 79.267960, 14.807, 334.124, -28336, 13224, 00000000, 14.697768254167137
2537, 79.299422, 14.807, 335.252, -28336, 13224, 00000000, 14.697768254167137
2538, 79.330640, 14.807, 336.377, -28336, 13224, 00000000, 14.697768254167137
2539, 79.361888, 14.807, 337.502, -28336, 13224, 00000000, 14.697768254167137
2540, 79.393043, 14.807, 338.627, -28336, 13224, 00000000, 14.697768254167137
2541, 79.424149, 14.807, 339.752, -28336, 13224, 00000000, 14.697768254167137
2542, 79.455597, 14.807, 340.877, -28336, 13224, 00000000, 14.697768254167137
2543, 79.486804, 14.807, 341.999, -28336, 13224, 00000000, 14.697768254167137
2544, 79.517786, 14.807, 343.126, -28336, 13224, 00000000, 14.697768254167137
2545, 79.549160, 14.807, 344.252, -28336, 13224, 00000000, 14.697768254167137
2546, 79.580315, 14.807, -14.623, -28336, 13224, 00000000, 14.80730630268964
2547, 79.611663, 14.807, -13.501, -28336, 13224, 00000000, 14.80730630268964
2548, 79.642858, 14.807, -12.376, -28336, 13224, 00000000, 14.80730630268964
2549, 79.673982, 14.807, -11.252, -28336, 13224, 00000000, 14.80730630268964
2550, 79.705449, 14.807, -10.126, -28336, 13224, 00000000, 14.80730630268964
2551, 79.736587, 14.807, -8.999, -28336, 13224, 00000000, 14.80730630268964
2552, 79.767763, 14.807, -7.873, -28336, 13224, 00000000, 14.80730630268964
2553, 79.799121, 14.807, -6.749, -28336, 13224, 00000000, 14.80730630268964
2554, 79.830168, 14.807, -5.625, -28336, 13224, 00000000, 14.80730630268964
2555, 79.861554, 14.807, -4.501, -28336, 13224, 00000000, 14.80730630268964
2556, 79.892801, 14.807, -3.375, -28336, 13224, 00000000, 14.80730630268964
2557, 79.923916, 14.807, -2.247, -28336, 13224, 00000000, 14.80730630268964
2558, 79.955226, 14.807, -1.127, -28336, 13224, 00000000, 14.80730630268964
2559, 79.986244, 14.807, 0.001, -28336, 13224, 00000000, 14.80730630268964
2560, 80.017758, 14.807, 1.125, -28336, 13224, 00000000, 14.80730630268964
2561, 80.049027, 14.807, 2.250, -28336, 13224, 00000000, 14.80730630268964
2562, 80.080093, 14.807, 3.376, -28336, 13224, 00000000, 14.80730630268964
2563, 80.111516, 14.807, 4.501, -28336, 13224, 00000000, 14.80730630268964
2564, 80.142667, 14.807, 5.628, -28336, 13224, 00000000, 14.80730630268964
2565, 80.173723, 14.807, 6.748, -28336, 13224, 00000000, 14.80730630268964
2566, 80.205132, 14.807, 7.875, -28336, 13224, 00000000, 14.80730630268964
2567, 80.236217, 14.807, 8.999, -28336, 13224, 00000000, 14.80730630268964
2568, 80.267727, 14.807, 10.126, -28336, 13224, 00000000, 14.80730630268964
2569, 80.298776, 14.807, 11.250, -28336, 13224, 00000000, 14.80730630268964
2570, 80.329888, 14.807, 12.374, -28336, 13224, 00000000, 14.80730630268964
2571, 80.361208, 14.807, 13.502, -28336, 13224, 00000000, 14.80730630268964
2572, 80.392475, 14.807, 14.623, -28336, 13224, 00000000, 14.80730630268964
2573, 80.423663, 14.807, 15.748, -28336, 13224, 00000000, 14.80730630268964
2574, 80.455019, 14.807, 16.875, -28336, 13224, 00000000, 14.80730630268964
2575, 80.486045, 14.807, 18.002, -28336, 13224, 00000000, 14.80730630268964
2576, 80.517359, 14.807, 19.127, -28336, 13224, 00000000, 14.80730630268964
2577, 80.548656, 14.807, 20.252, -28336, 13224, 00000000, 14.80730630268964
2578, 80.579698, 14.807, 21.376, -28336, 13224, 00000000, 14.80730630268964
2579, 80.611061, 14.807, 22.500, -28336, 13224, 00000000, 14.80730630268964
2580, 80.642187, 14.807, 23.621, -28336, 13224, 00000000, 14.80730630268964
2581, 80.673550, 14.807, 24.750, -28336, 13224, 00000000, 14.80730630268964
2582, 80.704912, 14.807, 25.876, -28336, 13224, 00000000, 14.80730630268964
2583, 80.735886, 14.807, 26.999, -28336, 13224, 00000000, 14.80730630268964
2584, 80.767298, 14.807, 28.126, -28336, 13224, 00000000, 14.80730630268964
2585, 80.798481, 14.807, 29.251, -28336, 13224, 00000000, 14.80730630268964
2586, 80.829767, 14.807, 30.374, -28336, 13224, 00000000, 14.80730630268964
2587, 80.860905, 14.807, 31.500, -28336, 13224, 00000000, 14.80730630268964
2588, 80.892024, 14.807, 32.625, -28336, 13224, 00000000, 14.80730630268964
2589, 80.923445, 14.807, 33.751, -28336, 13224, 00000000, 14.80730630268964
2590, 80.954745, 14.807, 34.874, -28336, 13224, 00000000, 14.80730630268964
2591, 80.985723, 14.807, 35.999, -28336, 13224, 00000000, 14.80730630268964
2592, 81.017193, 14.807, 37.127, -28336, 13224, 00000000, 14.80730630268964
2593, 81.048268, 14.807, 38.252, -28336, 13224, 00000000, 14.80730630268964
2594, 81.079626, 14.807, 39.374, -28336, 13224, 00000000, 14.80730630268964
2595, 81.110811, 14.807, 40.501, -28336, 13224, 00000000, 14.80730630268964
2596, 81.141857, 14.807, 41.626, -28336, 13224, 00000000, 14.80730630268964
2597, 81.173228, 14.807, 42.748, -28336, 13224, 00000000, 14.80730630268964
2598, 81.204532, 14.807, 43.873, -28336, 13224, 00000000, 14.80730630268964
2599, 81.235723, 14.807, 45.001, -28336, 13224, 00000000, 14.80730630268964
2600, 81.267008, 14.807, 46.127, -28336, 13224, 00000000, 14.80730630268964
2601, 81.298032, 14.807, 47.249, -28336, 13224, 00000000, 14.80730630268964
2602, 81.329551, 14.807, 48.377, -28336, 13224, 00000000, 14.80730630268964
2603, 81.360694, 14.807, 49.500, -28336, 13224, 00000000, 14.80730630268964
2604, 81.391788, 14.807, 50.625, -28336, 13224, 00000000, 14.80730630268964
2605, 81.423097, 14.807, 51.751, -28336, 13224, 00000000, 14.80730630268964
2606, 81.454201, 14.807, 52.874, -28336, 13224, 00000000, 14.80730630268964
2607, 81.485640, 14.807, 53.999, -28336, 13224, 00000000, 14.80730630268964
2608, 81.516858, 14.807, 55.127, -28336, 13224, 00000000, 14.80730630268964
2609, 81.547900, 14.807, 56.252, -28336, 13224, 00000000, 14.80730630268964
2610, 81.579352, 14.807, 57.375, -28336, 13224, 00000000, 14.80730630268964
2611, 81.610594, 14.807, 58.500, -28336, 13224, 00000000, 14.80730630268964
2612, 81.641749, 14.807, 59.625, -28336, 13224, 00000000, 14.80730630268964
2613, 81.673007, 14.807, 60.748, -28336, 13224, 00000000, 14.80730630268964
2614, 81.704126, 14.807, 61.874, -28336, 13224, 00000000, 14.80730630268964
2615, 81.735422, 14.807, 62.999, -28336, 13224, 00000000, 14.80730630268964
2616, 81.766718, 14.807, 64.126, -28336, 13224, 00000000, 14.80730630268964
2617, 81.797711, 14.807, 65.249, -28336, 13224, 00000000, 14.80730630268964
2618, 81.829124, 14.807, 66.374, -28336, 13224, 00000000, 14.80730630268964
2619, 81.860314, 14.807, 67.501, -28336, 13224, 00000000, 14.80730630268964
2620, 81.891570, 14.807, 68.627, -28336, 13224, 00000000, 14.80730630268964
2621, 81.922894, 14.807, 69.752, -28336, 13224, 00000000, 14.80730630268964
2622, 81.953989, 14.807, 70.877, -28336, 13224, 00000000, 14.80730630268964
2623, 81.985334, 14.807, 72.000, -28336, 13224, 00000000, 14.80730630268964
2624, 82.016516, 14.807, 73.125, -28336, 13224, 00000000, 14.80730630268964
2625, 82.047865, 14.807, 74.250, -28336, 13224, 00000000, 14.80730630268964
2626, 82.079025, 14.807, 75.373, -28336, 13224, 00000000, 14.80730630268964
2627, 82.110123, 14.807, 76.500, -28336, 13224, 00000000, 14.80730630268964
2628, 82.141449, 14.807, 77.627, -28336, 13224, 00000000, 14.80730630268964
2629, 82.172763, 14.807, 78.750, -28336, 13224, 00000000, 14.80730630268964
2630, 82.203809, 14.807, 79.876, -28336, 13224, 00000000, 14.80730630268964
2631, 82.235217, 14.807, 81.000, -28336, 13224, 00000000, 14.80730630268964
2632, 82.266329, 14.807, 82.124, -28336, 13224, 00000000, 14.80730630268964
2633, 82.297674, 14.807, 83.251, -28336, 13224, 00000000, 14.80730630268964
2634, 82.328852, 14.807, 84.374, -28336, 13224, 00000000, 14.80730630268964
2635, 82.359989, 14.807, 85.500, -28336, 13224, 00000000, 14.80730630268964
2636, 82.391398, 14.807, 86.623, -28336, 13224, 00000000, 14.80730630268964
2637, 82.422595, 14.807, 87.749, -28336, 13224, 00000000, 14.80730630268964
2638, 82.453842, 14.807, 88.876, -28336, 13224, 00000000, 14.80730630268964
2639, 82.484966, 14.807, 89.999, -28336, 13224, 00000000, 14.80730630268964
2640, 82.516045, 14.807, 91.123, -28336, 13224, 00000000, 14.80730630268964
2641, 82.547504, 14.807, 92.248, -28336, 13224, 00000000, 14.80730630268964
2642, 82.578801, 14.807, 93.376, -28336, 13224, 00000000, 14.80730630268964
2643, 82.609750, 14.807, 94.500, -28336, 13224, 00000000, 14.80730630268964
2644, 82.641223, 14.807, 95.627, -28336, 13224, 00000000, 14.80730630268964
2645, 82.672301, 14.807, 96.751, -28336, 13224, 00000000, 14.80730630268964
2646, 82.703722, 14.807, 97.877, -28336, 13224, 00000000, 14.80730630268964
2647, 82.734936, 14.807, 99.000, -28336, 13224, 00000000, 14.80730630268964
2648, 82.765968, 14.807, 100.127, -28336, 13224, 00000000, 14.80730630268964
2649, 82.797290, 14.807, 101.253, -28336, 13224, 00000000, 14.80730630268964
2650, 82.828624, 14.807, 102.375, -28336, 13224, 00000000, 14.80730630268964
2651, 82.859861, 14.807, 103.499, -28336, 13224, 00000000, 14.80730630268964
2652, 82.891100, 14.807, 104.626, -28336, 13224, 00000000, 14.80730630268964
2653, 82.922208, 14.807, 105.752, -28336, 13224, 00000000, 14.80730630268964
2654, 82.953491, 14.807, 106.874, -28336, 13224, 00000000, 14.80730630268964
2655, 82.984710, 14.807, 107.998, -28336, 13224, 00000000, 14.80730630268964
2656, 83.015831, 14.807, 109.126, -28336, 13224, 00000000, 14.80730630268964
2657, 83.047234, 14.807, 110.249, -28336, 13224, 00000000, 14.80730630268964
2658, 83.078283, 14.807, 111.375, -28336, 13224, 00000000, 14.80730630268964
2659, 83.109724, 14.807, 112.503, -28336, 13224, 00000000, 14.80730630268964
2660, 83.140961, 14.807, 113.625, -28336, 13224, 00000000, 14.80730630268964
2661, 83.171927, 14.807, 114.752, -28336, 13224, 00000000, 14.80730630268964
2662, 83.203317, 14.807, 115.876, -28336, 13224, 00000000, 14.80730630268964
2663, 83.234624, 14.807, 116.998, -28336, 13224, 00000000, 14.80730630268964
2664, 83.265906, 14.807, 118.124, -28336, 13224, 00000000, 14.80730630268964
2665, 83.297107, 14.807, 119.249, -28336, 13224, 00000000, 14.80730630268964
2666, 83.343781, 14.807, 120.457, -28336, 13224, 00000000, 14.80730630268964
2667, 83.359587, 14.807, 121.501, -28336, 13224, 00000000, 14.80730630268964
2668, 83.406300, 14.807, 122.706, -28336, 13224, 00000000, 14.80730630268964
2669, 83.421877, 14.807, 123.752, -28336, 13224, 00000000, 14.80730630268964
2670, 83.468810, 14.807, 124.957, -28336, 13224, 00000000, 14.80730630268964
2671, 83.499866, 14.807, 126.076, -28336, 13224, 00000000, 14.80730630268964
2672, 83.515679, 14.807, 127.125, -28336, 13224, 00000000, 14.80730630268964
2673, 83.562528, 14.807, 128.330, -28336, 13224, 00000000, 14.80730630268964
2674, 83.578066, 14.807, 129.373, -28336, 13224, 00000000, 14.80730630268964
2675, 83.625005, 14.807, 130.583, -28336, 13224, 00000000, 14.80730630268964
2676, 83.656126, 14.807, 131.703, -28336, 13224, 00000000, 14.80730630268964
2677, 83.687515, 14.807, 132.831, -28336, 13224, 00000000, 14.80730630268964
2678, 83.718777, 14.807, 133.955, -28336, 13224, 00000000, 14.80730630268964
2679, 83.749691, 14.807, 135.069, -28336, 13224, 00000000, 14.80730630268964
2680, 83.781115, 14.807, 136.202, -28336, 13224, 00000000, 14.80730630268964
2681, 83.812188, 14.807, 137.320, -28336, 13224, 00000000, 14.80730630268964
2682, 83.843655, 14.807, 138.453, -28336, 13224, 00000000, 14.80730630268964
