3.343508, 334.203, 180.325, 0.5562, 384.214, 192.107, 1000.000, 500.000
3.359134, 336.093, 181.494, 0.5524, 386.194, 193.097, 1000.000, 500.000
3.374681, 338.179, 182.772, 0.5467, 388.373, 194.186, 1000.000, 500.000
3.390368, 340.080, 183.924, 0.5429, 390.354, 195.177, 1000.000, 500.000
3.406010, 342.177, 185.181, 0.5373, 392.535, 196.268, 1000.000, 500.000
3.421636, 344.281, 186.426, 0.5316, 394.717, 197.358, 1000.000, 500.000
3.437262, 346.201, 187.546, 0.5240, 396.701, 198.350, 1000.000, 500.000
3.452887, 348.322, 188.763, 0.5183, 398.884, 199.442, 1000.000, 500.000
3.468410, 350.641, 190.080, 0.5146, 401.266, 200.633, 1000.000, 500.000
3.484131, 352.578, 191.171, 0.5108, 403.252, 201.626, 1000.000, 500.000
3.499756, 354.715, 192.360, 0.5051, 405.437, 202.718, 1000.000, 500.000
3.515382, 356.858, 193.537, 0.4994, 407.622, 203.811, 1000.000, 500.000
3.530998, 358.811, 194.598, 0.4956, 409.609, 204.805, 1000.000, 500.000
3.546614, 360.573, 195.544, 0.4900, 411.398, 205.699, 1000.000, 500.000
3.562249, 362.734, 196.689, 0.4843, 413.584, 206.792, 1000.000, 500.000
3.577876, 364.901, 197.821, 0.4786, 415.771, 207.885, 1000.000, 500.000
3.593502, 366.878, 198.837, 0.4710, 417.759, 208.879, 1000.000, 500.000
3.609127, 368.861, 199.842, 0.4673, 419.747, 209.874, 1000.000, 500.000
3.624677, 371.047, 200.938, 0.4616, 421.934, 210.967, 1000.000, 500.000
3.640274, 373.039, 201.924, 0.4578, 423.922, 211.961, 1000.000, 500.000
3.655995, 375.235, 202.998, 0.4521, 426.109, 213.055, 1000.000, 500.000
3.671631, 377.037, 203.867, 0.4465, 427.898, 213.949, 1000.000, 500.000
3.687248, 379.246, 204.917, 0.4408, 430.085, 215.042, 1000.000, 500.000
3.702881, 381.460, 205.954, 0.4351, 432.271, 216.135, 1000.000, 500.000
3.718394, 383.881, 207.073, 0.4313, 434.656, 217.328, 1000.000, 500.000
3.734116, 386.103, 208.093, 0.4294, 436.841, 218.421, 1000.000, 500.000
3.749750, 388.126, 209.015, 0.4256, 438.828, 219.414, 1000.000, 500.000
3.765367, 390.354, 210.023, 0.4238, 441.014, 220.507, 1000.000, 500.000
3.781001, 392.584, 211.026, 0.4219, 443.199, 221.599, 1000.000, 500.000
3.796610, 394.613, 211.932, 0.4181, 445.185, 222.592, 1000.000, 500.000
3.812244, 396.849, 212.923, 0.4162, 447.370, 223.685, 1000.000, 500.000
3.827878, 399.086, 213.909, 0.4143, 449.554, 224.777, 1000.000, 500.000
3.843503, 401.123, 214.800, 0.4105, 451.540, 225.770, 1000.000, 500.000
3.859121, 403.162, 215.683, 0.4067, 453.525, 226.762, 1000.000, 500.000
3.874668, 405.409, 216.649, 0.4048, 455.708, 227.854, 1000.000, 500.000
3.890269, 407.657, 217.610, 0.4029, 457.891, 228.946, 1000.000, 500.000
3.905997, 409.498, 218.392, 0.4011, 459.677, 229.838, 1000.000, 500.000
3.921614, 411.750, 219.345, 0.3992, 461.860, 230.930, 1000.000, 500.000
3.937240, 413.798, 220.209, 0.3992, 463.844, 231.922, 1000.000, 500.000
3.952867, 416.052, 221.157, 0.3973, 466.026, 233.013, 1000.000, 500.000
3.968396, 418.102, 222.017, 0.3973, 468.010, 234.005, 1000.000, 500.000
3.984118, 420.358, 222.961, 0.3954, 470.192, 235.096, 1000.000, 500.000
3.999743, 422.615, 223.900, 0.3935, 472.373, 236.187, 1000.000, 500.000
4.015371, 424.463, 224.665, 0.3916, 474.158, 237.079, 1000.000, 500.000
4.030986, 426.724, 225.597, 0.3897, 476.339, 238.170, 1000.000, 500.000
4.046603, 428.782, 226.437, 0.3859, 478.322, 239.161, 1000.000, 500.000
4.062238, 431.048, 227.355, 0.3840, 480.502, 240.251, 1000.000, 500.000
4.077862, 433.111, 228.184, 0.3802, 482.484, 241.242, 1000.000, 500.000
4.093488, 435.175, 229.009, 0.3802, 484.465, 242.232, 1000.000, 500.000
4.109124, 437.446, 229.915, 0.3784, 486.644, 243.322, 1000.000, 500.000
4.124738, 439.513, 230.732, 0.3746, 488.625, 244.312, 1000.000, 500.000
4.140262, 441.790, 231.624, 0.3727, 490.803, 245.401, 1000.000, 500.000
4.155982, 444.068, 232.512, 0.3708, 492.980, 246.490, 1000.000, 500.000
4.171616, 446.141, 233.314, 0.3670, 494.960, 247.480, 1000.000, 500.000
4.187242, 448.424, 234.189, 0.3651, 497.136, 248.568, 1000.000, 500.000
4.202859, 450.709, 235.060, 0.3632, 499.312, 249.656, 1000.000, 500.000
